id,customer_id,status,region,created_at,total_amount,shipping_cost,discount_amount
ORD-202402-1086,C0366,Completed,Asia,2024-02-21,13896,96,0
ORD-202402-1087,C0273,Completed,Europe,2024-02-14,7577.29,22,894.71
ORD-202402-1088,C0478,Completed,Asia,2024-02-17,2367.18,27,109.82
ORD-202402-1089,C0207,Pending,LATAM,2024-02-20,1319.72,49,179.28
ORD-202402-1090,C0315,Completed,LATAM,2024-02-28,1067,67,0
ORD-202402-1091,C0084,Completed,North America,2024-02-13,18501,51,0
ORD-202402-1092,C0064,Completed,North America,2024-02-11,4412,62,0
ORD-202402-1093,C0077,Completed,Europe,2024-02-09,592.94,106,13.06
ORD-202402-1094,C0043,Completed,LATAM,2024-02-17,14592.52,70,1427.48
ORD-202402-1095,C0143,Completed,LATAM,2024-02-03,5660.62,88,727.38
ORD-202402-1096,C0122,Completed,Asia,2024-02-15,2379.89,94,164.11
ORD-202402-1097,C0241,Completed,Europe,2024-02-16,7107,57,0
ORD-202402-1098,C0118,Cancelled,Asia,2024-02-02,9946.87,24,727.13
ORD-202402-1099,C0448,Completed,North America,2024-02-07,24524,24,0
ORD-202402-1100,C0155,Completed,LATAM,2024-02-14,19212,112,0
ORD-202402-1101,C0428,Completed,North America,2024-02-19,8881,31,0
ORD-202402-1102,C0495,Completed,LATAM,2024-02-24,963.92,86,22.08
ORD-202402-1103,C0088,Pending,North America,2024-02-26,20994.14,17,22.86
ORD-202402-1104,C0312,Completed,North America,2024-02-27,1985,35,0
ORD-202402-1105,C0110,Completed,Asia,2024-02-06,11135,35,0
ORD-202402-1106,C0405,Completed,Europe,2024-02-18,5670.02,78,307.98
ORD-202402-1107,C0097,Completed,Europe,2024-02-22,1913.29,27,313.71
ORD-202402-1108,C0155,Completed,LATAM,2024-02-13,17413.17,60,1546.83
ORD-202402-1109,C0396,Completed,North America,2024-02-24,14843,93,0
ORD-202402-1110,C0202,Completed,Asia,2024-02-03,10080.83,45,564.17
ORD-202402-1111,C0368,Completed,North America,2024-02-02,1721,21,0
ORD-202402-1112,C0276,Pending,North America,2024-02-14,3214.82,84,169.18
ORD-202402-1113,C0222,Completed,Asia,2024-02-19,493.2,70,26.8
ORD-202402-1114,C0404,Completed,North America,2024-02-12,2324,74,0
ORD-202402-1115,C0172,Completed,North America,2024-02-17,2615.82,54,138.18
ORD-202402-1116,C0481,Completed,Europe,2024-02-07,20725,75,0
ORD-202402-1117,C0425,Pending,Europe,2024-02-24,2457,57,0
ORD-202402-1118,C0401,Completed,Europe,2024-02-19,8283,83,0
ORD-202403-1119,C0057,Completed,Europe,2024-03-22,23045,95,0
ORD-202403-1120,C0232,Completed,North America,2024-03-06,7629,79,0
ORD-202403-1121,C0226,Completed,Asia,2024-03-19,2450.47,75,124.53
ORD-202403-1122,C0408,Completed,North America,2024-03-28,18096.74,74,127.26
ORD-202403-1123,C0032,Completed,North America,2024-03-12,14343,43,0
ORD-202403-1124,C0114,Completed,Asia,2024-03-27,2603.31,63,9.69
ORD-202403-1125,C0327,Completed,LATAM,2024-03-05,2531.29,79,197.71
ORD-202403-1126,C0201,Completed,Europe,2024-03-10,3798,98,0
ORD-202403-1127,C0298,Completed,Asia,2024-03-05,2261.32,32,170.68
ORD-202403-1128,C0154,Pending,Asia,2024-03-19,11423,23,0
ORD-202403-1129,C0191,Completed,LATAM,2024-03-09,5460,110,0
ORD-202403-1130,C0176,Completed,North America,2024-03-09,5104.84,34,29.16
ORD-202403-1131,C0181,Completed,Europe,2024-03-24,7317.06,41,673.94
ORD-202403-1132,C0043,Cancelled,LATAM,2024-03-22,8863.3,103,839.7
ORD-202403-1133,C0085,Cancelled,Europe,2024-03-09,11693,43,0
ORD-202403-1134,C0014,Completed,Asia,2024-03-11,12490,90,0
ORD-202403-1135,C0075,Cancelled,LATAM,2024-03-14,13549.24,73,223.76
ORD-202403-1136,C0265,Completed,Europe,2024-03-13,15162,62,0
ORD-202403-1137,C0070,Completed,Asia,2024-03-12,13884,84,0
ORD-202403-1138,C0392,Completed,North America,2024-03-21,3775.73,50,574.27
ORD-202403-1139,C0492,Completed,North America,2024-03-22,972,22,0
ORD-202403-1140,C0300,Completed,North America,2024-03-27,7043.15,31,537.85
ORD-202403-1141,C0435,Completed,LATAM,2024-03-01,9231,31,0
ORD-202403-1142,C0396,Pending,North America,2024-03-23,14673.06,101,1177.94
ORD-202403-1143,C0017,Completed,Europe,2024-03-12,5599,49,0
ORD-202403-1144,C0462,Completed,Asia,2024-03-12,10865.46,97,1231.54
ORD-202403-1145,C0482,Completed,Asia,2024-03-26,13062.22,19,606.78
ORD-202403-1146,C0431,Completed,LATAM,2024-03-25,17825.4,82,656.6
ORD-202403-1147,C0115,Completed,LATAM,2024-03-14,10811.12,113,1301.88
ORD-202403-1148,C0057,Completed,Europe,2024-03-16,8632,32,0
ORD-202403-1149,C0271,Completed,LATAM,2024-03-19,3585,35,0
ORD-202403-1150,C0400,Completed,North America,2024-03-12,2887.29,39,151.71
ORD-202403-1151,C0281,Completed,Europe,2024-03-24,11176.35,96,1069.65
ORD-202403-1152,C0107,Completed,LATAM,2024-03-14,15890.45,20,1879.55
ORD-202403-1153,C0318,Completed,Asia,2024-03-13,17775.89,17,1791.11
ORD-202404-1154,C0385,Completed,Europe,2024-04-24,16171.87,78,2456.13
ORD-202404-1155,C0039,Completed,LATAM,2024-04-17,12421.29,109,887.71
ORD-202404-1156,C0278,Pending,Asia,2024-04-08,1666.97,50,83.03
ORD-202404-1157,C0336,Completed,North America,2024-04-12,6828.05,34,355.95
ORD-202404-1158,C0059,Completed,LATAM,2024-04-02,9028.1,85,1556.9
ORD-202404-1159,C0309,Completed,Europe,2024-04-20,3949.66,68,518.34
ORD-202404-1160,C0323,Completed,LATAM,2024-04-06,4248.81,83,284.19
ORD-202404-1161,C0129,Completed,Europe,2024-04-26,12085,85,0
ORD-202404-1162,C0323,Completed,LATAM,2024-04-04,6110.79,51,790.21
ORD-202404-1163,C0143,Completed,LATAM,2024-04-23,852,52,0
ORD-202404-1164,C0145,Pending,Europe,2024-04-04,10537.96,71,433.04
ORD-202404-1165,C0006,Completed,Asia,2024-04-02,29427.04,86,1708.96
ORD-202404-1166,C0416,Completed,North America,2024-04-11,17661,61,0
ORD-202404-1167,C0324,Completed,North America,2024-04-27,14743,93,0
ORD-202404-1168,C0365,Completed,Europe,2024-04-21,10532.7,107,1524.3
ORD-202404-1169,C0446,Pending,Asia,2024-04-08,11035,35,0
ORD-202404-1170,C0357,Completed,Europe,2024-04-23,25815,15,0
ORD-202404-1171,C0447,Completed,LATAM,2024-04-21,14379.93,33,2303.07
ORD-202404-1172,C0079,Completed,LATAM,2024-04-27,7862.66,19,56.34
ORD-202404-1173,C0023,Pending,LATAM,2024-04-01,4506.41,18,511.59
ORD-202404-1174,C0192,Completed,North America,2024-04-28,6141.56,95,203.44
ORD-202404-1175,C0145,Completed,Europe,2024-04-21,16349.74,78,1728.26
ORD-202404-1176,C0342,Completed,Asia,2024-04-26,10131,81,0
ORD-202404-1177,C0371,Completed,LATAM,2024-04-22,3784,34,0
ORD-202404-1178,C0430,Completed,Asia,2024-04-21,1497.15,67,19.85
ORD-202404-1179,C0360,Completed,North America,2024-04-26,15214,64,0
ORD-202404-1180,C0268,Completed,North America,2024-04-12,2509,109,0
ORD-202404-1181,C0170,Completed,Asia,2024-04-24,23434,34,0
ORD-202404-1182,C0089,Completed,Europe,2024-04-26,5624,74,0
ORD-202404-1183,C0333,Completed,Europe,2024-04-28,6055,55,0
ORD-202404-1184,C0482,Cancelled,Asia,2024-04-07,16063.1,99,185.9
ORD-202404-1185,C0340,Completed,North America,2024-04-23,2306.89,24,217.11
ORD-202404-1186,C0456,Completed,North America,2024-04-22,5468,68,0
ORD-202404-1187,C0064,Completed,North America,2024-04-22,12039,39,0
ORD-202405-1188,C0458,Completed,Asia,2024-05-10,1962,62,0
ORD-202405-1189,C0470,Completed,Asia,2024-05-12,542.84,16,73.16
ORD-202405-1190,C0383,Completed,LATAM,2024-05-17,12877,77,0
ORD-202405-1191,C0015,Cancelled,LATAM,2024-05-23,5393.75,19,825.25
ORD-202405-1192,C0015,Completed,LATAM,2024-05-17,747.13,32,84.87
ORD-202405-1193,C0175,Completed,LATAM,2024-05-17,3796.38,63,166.62
ORD-202405-1194,C0067,Completed,LATAM,2024-05-13,5607,107,0
ORD-202405-1195,C0091,Completed,LATAM,2024-05-09,15534,84,0
ORD-202405-1196,C0060,Completed,North America,2024-05-17,3400,100,0
ORD-202405-1197,C0074,Completed,Asia,2024-05-22,10771.42,66,1094.58
ORD-202405-1198,C0484,Completed,North America,2024-05-17,3938.81,98,359.19
ORD-202405-1199,C0208,Completed,North America,2024-05-12,917,17,0
ORD-202405-1200,C0328,Cancelled,North America,2024-05-05,5784.69,81,546.31
ORD-202405-1201,C0484,Completed,North America,2024-05-26,3919.07,39,319.93
ORD-202405-1202,C0396,Cancelled,North America,2024-05-05,7386.33,78,241.67
ORD-202405-1203,C0183,Completed,LATAM,2024-05-02,974.62,18,143.38
ORD-202405-1204,C0199,Completed,LATAM,2024-05-11,11596.19,37,840.81
ORD-202405-1205,C0419,Cancelled,LATAM,2024-05-17,854,104,0
ORD-202405-1206,C0451,Completed,LATAM,2024-05-01,4515.66,53,537.34
ORD-202405-1207,C0437,Completed,Europe,2024-05-23,5159,59,0
ORD-202405-1208,C0307,Pending,LATAM,2024-05-13,20331,31,0
ORD-202405-1209,C0303,Completed,LATAM,2024-05-06,3093.79,70,76.21
ORD-202405-1210,C0050,Completed,Asia,2024-05-03,11934.68,61,126.32
ORD-202405-1211,C0343,Completed,LATAM,2024-05-22,4367.85,63,595.15
ORD-202405-1212,C0490,Completed,Asia,2024-05-04,21394.76,58,1363.24
ORD-202405-1213,C0282,Completed,Asia,2024-05-16,3181,31,0
ORD-202405-1214,C0118,Completed,Asia,2024-05-10,12932.44,88,2155.56
ORD-202405-1215,C0300,Completed,North America,2024-05-04,5889,39,0
ORD-202405-1216,C0331,Completed,LATAM,2024-05-13,11431.74,76,1294.26
ORD-202405-1217,C0336,Pending,North America,2024-05-25,18930.91,72,891.09
ORD-202405-1218,C0313,Completed,Europe,2024-05-25,3181,31,0
ORD-202405-1219,C0164,Completed,North America,2024-05-13,1883.41,92,108.59
ORD-202405-1220,C0495,Completed,LATAM,2024-05-22,12656.13,65,1108.87
ORD-202405-1221,C0211,Completed,LATAM,2024-05-27,15168,68,0
ORD-202405-1222,C0243,Completed,LATAM,2024-05-15,8680.93,71,140.07
ORD-202405-1223,C0481,Completed,Europe,2024-05-10,4076.63,97,220.37
ORD-202405-1224,C0345,Completed,Europe,2024-05-04,6017,67,0
ORD-202405-1225,C0324,Completed,North America,2024-05-07,5304.71,64,759.29
ORD-202405-1226,C0190,Completed,Asia,2024-05-20,4352.73,96,343.27
ORD-202405-1227,C0230,Completed,Asia,2024-05-23,17524.15,19,394.85
ORD-202405-1228,C0449,Completed,Europe,2024-05-06,21009.19,55,1995.81
ORD-202405-1229,C0095,Cancelled,LATAM,2024-05-03,21559,59,0
ORD-202406-1230,C0272,Completed,North America,2024-06-25,8209.88,51,291.12
ORD-202406-1231,C0381,Completed,Europe,2024-06-09,32938,38,0
ORD-202406-1232,C0173,Completed,Europe,2024-06-28,6089,89,0
ORD-202406-1233,C0211,Completed,LATAM,2024-06-26,10424.25,104,829.75
ORD-202406-1234,C0300,Completed,North America,2024-06-10,1506,106,0
ORD-202406-1235,C0448,Completed,North America,2024-06-03,3664.55,105,340.45
ORD-202406-1236,C0384,Completed,North America,2024-06-10,14806.43,35,1828.57
ORD-202406-1237,C0031,Completed,LATAM,2024-06-13,1712.58,102,39.42
ORD-202406-1238,C0385,Completed,Europe,2024-06-12,2808.36,17,458.64
ORD-202406-1239,C0395,Completed,LATAM,2024-06-01,22330.77,32,1451.23
ORD-202406-1240,C0115,Completed,LATAM,2024-06-05,2191,41,0
ORD-202406-1241,C0267,Completed,LATAM,2024-06-14,28754.79,54,1099.21
ORD-202406-1242,C0185,Completed,Europe,2024-06-03,8166.01,66,1299.99
ORD-202406-1243,C0399,Completed,LATAM,2024-06-07,3308,108,0
ORD-202406-1244,C0139,Completed,LATAM,2024-06-20,5097.96,68,170.04
ORD-202406-1245,C0204,Completed,North America,2024-06-10,4274,74,0
ORD-202406-1246,C0238,Completed,Asia,2024-06-09,8551,51,0
ORD-202406-1247,C0195,Completed,LATAM,2024-06-14,10846,96,0
ORD-202406-1248,C0122,Completed,Asia,2024-06-09,13810,60,0
ORD-202406-1249,C0497,Completed,Europe,2024-06-10,567,17,0
ORD-202406-1250,C0432,Completed,North America,2024-06-11,1189,89,0
ORD-202406-1251,C0176,Completed,North America,2024-06-10,8958,108,0
ORD-202406-1252,C0318,Completed,Asia,2024-06-26,5707,107,0
ORD-202406-1253,C0029,Completed,Europe,2024-06-11,15862.11,16,2153.89
ORD-202406-1254,C0380,Completed,North America,2024-06-27,4173.03,24,100.97
ORD-202406-1255,C0358,Completed,Asia,2024-06-24,4729.89,62,682.11
ORD-202406-1256,C0153,Completed,Europe,2024-06-07,15925.61,95,2769.39
ORD-202406-1257,C0207,Completed,LATAM,2024-06-18,1764,64,0
ORD-202406-1258,C0226,Completed,Asia,2024-06-25,199.48,60,10.52
ORD-202406-1259,C0099,Completed,LATAM,2024-06-06,487.65,39,51.35
ORD-202406-1260,C0475,Completed,LATAM,2024-06-05,28962,62,0
ORD-202406-1261,C0055,Cancelled,LATAM,2024-06-25,11022,72,0
ORD-202406-1262,C0223,Completed,LATAM,2024-06-10,5368.04,79,10.96
ORD-202406-1263,C0340,Completed,North America,2024-06-26,10807.41,65,757.59
ORD-202406-1264,C0495,Completed,LATAM,2024-06-02,2932.89,57,224.11
ORD-202406-1265,C0034,Completed,Asia,2024-06-06,2255.68,72,316.32
ORD-202406-1266,C0419,Completed,LATAM,2024-06-12,3422.49,104,281.51
ORD-202406-1267,C0337,Completed,Europe,2024-06-09,12258,58,0
ORD-202406-1268,C0317,Completed,Europe,2024-06-17,8875.34,33,907.66
ORD-202406-1269,C0403,Completed,LATAM,2024-06-22,557.86,41,83.14
ORD-202406-1270,C0460,Cancelled,North America,2024-06-27,3703.25,16,212.75
ORD-202406-1271,C0033,Completed,Europe,2024-06-24,10492,42,0
ORD-202406-1272,C0019,Completed,LATAM,2024-06-16,17781,81,0
ORD-202406-1273,C0215,Completed,LATAM,2024-06-19,16164.18,107,192.82
ORD-202406-1274,C0052,Cancelled,North America,2024-06-23,2909.86,58,448.14
ORD-202406-1275,C0151,Pending,LATAM,2024-06-05,7050.87,82,831.13
ORD-202407-1276,C0141,Completed,Europe,2024-07-21,4998,98,0
ORD-202407-1277,C0053,Completed,Europe,2024-07-12,2511.58,23,161.42
ORD-202407-1278,C0053,Completed,Europe,2024-07-16,8668.85,77,1258.15
ORD-202407-1279,C0326,Completed,Asia,2024-07-01,2248,48,0
ORD-202407-1280,C0127,Completed,LATAM,2024-07-23,16846.51,52,1355.49
ORD-202407-1281,C0119,Completed,LATAM,2024-07-22,21685,85,0
ORD-202407-1282,C0036,Completed,North America,2024-07-18,6282.06,80,997.94
ORD-202407-1283,C0071,Completed,LATAM,2024-07-18,6839.07,26,536.93
ORD-202407-1284,C0462,Cancelled,Asia,2024-07-03,9001,101,0
ORD-202407-1285,C0221,Completed,Europe,2024-07-21,10032.52,20,1087.48
ORD-202407-1286,C0473,Completed,Europe,2024-07-14,7680,80,0
ORD-202407-1287,C0375,Completed,LATAM,2024-07-13,11586.63,24,1637.37
ORD-202407-1288,C0004,Completed,North America,2024-07-02,603.59,33,29.41
ORD-202407-1289,C0324,Completed,North America,2024-07-28,4348.75,103,54.25
ORD-202407-1290,C0360,Completed,North America,2024-07-20,10954.09,81,276.91
ORD-202407-1291,C0346,Cancelled,Asia,2024-07-14,1425.54,95,119.46
ORD-202407-1292,C0277,Completed,Europe,2024-07-04,1311,61,0
ORD-202407-1293,C0206,Completed,Asia,2024-07-10,11341.12,68,76.88
ORD-202407-1294,C0030,Completed,Asia,2024-07-06,8290,90,0
ORD-202407-1295,C0246,Completed,Asia,2024-07-26,1259.46,46,36.54
ORD-202407-1296,C0369,Completed,Europe,2024-07-02,12554.76,78,23.24
ORD-202407-1297,C0497,Completed,Europe,2024-07-11,18042,42,0
ORD-202407-1298,C0458,Completed,Asia,2024-07-04,6793.54,19,925.46
ORD-202407-1299,C0285,Pending,Europe,2024-07-20,9335.22,71,335.78
ORD-202407-1300,C0227,Pending,LATAM,2024-07-07,19887,87,0
ORD-202407-1301,C0145,Completed,Europe,2024-07-21,19895.82,25,1229.18
ORD-202407-1302,C0001,Completed,Europe,2024-07-07,3832.39,63,430.61
ORD-202407-1303,C0439,Completed,LATAM,2024-07-08,3245,45,0
ORD-202407-1304,C0109,Completed,Europe,2024-07-21,1028,78,0
ORD-202407-1305,C0479,Cancelled,LATAM,2024-07-02,397,97,0
ORD-202407-1306,C0112,Completed,North America,2024-07-23,6669,69,0
ORD-202407-1307,C0499,Completed,LATAM,2024-07-10,11804.88,68,113.12
ORD-202407-1308,C0366,Completed,Asia,2024-07-08,13251.26,32,1630.74
ORD-202407-1309,C0365,Completed,Europe,2024-07-14,13314.54,102,2087.46
ORD-202407-1310,C0135,Completed,LATAM,2024-07-10,12260,110,0
ORD-202407-1311,C0244,Completed,North America,2024-07-11,5054,54,0
ORD-202407-1312,C0316,Completed,North America,2024-07-14,240.42,64,23.58
ORD-202407-1313,C0196,Completed,North America,2024-07-03,2648.47,33,234.53
ORD-202407-1314,C0209,Completed,Europe,2024-07-07,3998,98,0
ORD-202407-1315,C0056,Completed,North America,2024-07-20,4549.6,45,595.4
ORD-202407-1316,C0172,Completed,North America,2024-07-21,614,114,0
ORD-202407-1317,C0248,Completed,North America,2024-07-07,11240.07,52,1111.93
ORD-202407-1318,C0066,Completed,Asia,2024-07-28,4922.25,55,532.75
ORD-202407-1319,C0004,Pending,North America,2024-07-19,17450,100,0
ORD-202408-1320,C0146,Completed,Asia,2024-08-12,7541.12,31,239.88
ORD-202408-1321,C0349,Completed,Europe,2024-08-24,6975,87,62
ORD-202408-1322,C0410,Completed,Asia,2024-08-17,14387.43,103,1365.57
ORD-202408-1323,C0408,Cancelled,North America,2024-08-25,1446.74,91,44.26
ORD-202408-1324,C0451,Completed,LATAM,2024-08-15,3812.1,33,620.9
ORD-202408-1325,C0343,Completed,LATAM,2024-08-16,1592.48,111,218.52
ORD-202408-1326,C0016,Completed,North America,2024-08-28,839,39,0
ORD-202408-1327,C0122,Pending,Asia,2024-08-20,7781.56,87,1355.44
ORD-202408-1328,C0290,Pending,Asia,2024-08-21,3912.87,17,454.13
ORD-202408-1329,C0422,Completed,Asia,2024-08-10,3414.15,87,522.85
ORD-202408-1330,C0081,Completed,Europe,2024-08-25,12847,97,0
ORD-202408-1331,C0345,Completed,Europe,2024-08-18,3553,103,0
ORD-202408-1332,C0215,Completed,LATAM,2024-08-01,1296.63,84,187.37
ORD-202408-1333,C0135,Pending,LATAM,2024-08-06,12150.78,41,990.22
ORD-202408-1334,C0061,Completed,Europe,2024-08-04,6404,104,0
ORD-202408-1335,C0409,Completed,Europe,2024-08-12,17589,39,0
ORD-202408-1336,C0021,Completed,Europe,2024-08-15,7125.8,24,48.2
ORD-202408-1337,C0054,Completed,Asia,2024-08-06,10340.9,63,1722.1
ORD-202408-1338,C0214,Completed,Asia,2024-08-27,12593.2,71,1077.8
ORD-202408-1339,C0453,Completed,Europe,2024-08-14,2033.42,85,251.58
ORD-202408-1340,C0365,Completed,Europe,2024-08-21,7637.24,42,704.76
ORD-202408-1341,C0145,Pending,Europe,2024-08-05,304.84,15,10.16
ORD-202408-1342,C0004,Completed,North America,2024-08-20,202,52,0
ORD-202408-1343,C0442,Completed,Asia,2024-08-17,8473.03,43,1119.97
ORD-202408-1344,C0178,Completed,Asia,2024-08-11,7250.82,93,492.18
ORD-202408-1345,C0085,Completed,Europe,2024-08-13,6721.83,16,994.17
ORD-202408-1346,C0380,Completed,North America,2024-08-05,3373,73,0
ORD-202408-1347,C0251,Completed,LATAM,2024-08-11,6304.73,94,489.27
ORD-202408-1348,C0310,Cancelled,Asia,2024-08-11,15612.99,93,1880.01
ORD-202408-1349,C0378,Completed,Asia,2024-08-12,8186.43,95,708.57
ORD-202408-1350,C0380,Completed,North America,2024-08-02,15364,114,0
ORD-202408-1351,C0338,Completed,Asia,2024-08-01,902.83,41,38.17
ORD-202408-1352,C0323,Completed,LATAM,2024-08-04,5866.81,113,96.19
ORD-202408-1353,C0012,Completed,North America,2024-08-02,14585.8,89,903.2
ORD-202408-1354,C0439,Completed,LATAM,2024-08-12,5766.45,67,750.55
ORD-202408-1355,C0491,Cancelled,LATAM,2024-08-19,3024.19,30,405.81
ORD-202408-1356,C0471,Pending,LATAM,2024-08-16,3582.93,95,112.07
ORD-202408-1357,C0218,Completed,Asia,2024-08-26,4835.48,28,392.52
ORD-202408-1358,C0312,Completed,North America,2024-08-11,19014.72,107,192.28
ORD-202408-1359,C0302,Completed,Asia,2024-08-11,1258,58,0
ORD-202408-1360,C0153,Completed,Europe,2024-08-06,4109.07,26,316.93
ORD-202408-1361,C0251,Completed,LATAM,2024-08-13,9794,44,0
ORD-202409-1362,C0194,Completed,Asia,2024-09-23,1002,52,0
ORD-202409-1363,C0477,Completed,Europe,2024-09-20,18689.9,48,158.1
ORD-202409-1364,C0092,Pending,North America,2024-09-11,9860,60,0
ORD-202409-1365,C0046,Completed,Asia,2024-09-07,11859,109,0
ORD-202409-1366,C0098,Completed,Asia,2024-09-03,5198,98,0
ORD-202409-1367,C0378,Completed,Asia,2024-09-19,21092,92,0
ORD-202409-1368,C0254,Cancelled,Asia,2024-09-05,3345,45,0
ORD-202409-1369,C0260,Completed,North America,2024-09-23,9186.69,94,357.31
ORD-202409-1370,C0037,Completed,Europe,2024-09-27,4468,68,0
ORD-202409-1371,C0476,Completed,North America,2024-09-25,5720.21,82,561.79
ORD-202409-1372,C0063,Completed,LATAM,2024-09-23,9101,101,0
ORD-202409-1373,C0078,Completed,Asia,2024-09-23,17257,107,0
ORD-202409-1374,C0235,Completed,LATAM,2024-09-27,6033,33,0
ORD-202409-1375,C0090,Cancelled,Asia,2024-09-28,5991.04,61,569.96
ORD-202409-1376,C0271,Completed,LATAM,2024-09-18,7418,18,0
ORD-202409-1377,C0319,Completed,LATAM,2024-09-18,1983,33,0
ORD-202409-1378,C0132,Completed,North America,2024-09-11,525,25,0
ORD-202409-1379,C0024,Completed,North America,2024-09-23,6514.35,92,727.65
ORD-202409-1380,C0344,Completed,North America,2024-09-25,2568.05,102,133.95
ORD-202409-1381,C0024,Completed,North America,2024-09-09,8881,81,0
ORD-202409-1382,C0093,Completed,Europe,2024-09-22,617.6,88,70.4
ORD-202409-1383,C0176,Completed,North America,2024-09-19,1481,31,0
ORD-202409-1384,C0344,Completed,North America,2024-09-19,19690,90,0
ORD-202409-1385,C0101,Completed,Europe,2024-09-22,34003.98,22,1168.02
ORD-202409-1386,C0160,Completed,North America,2024-09-26,9866.67,29,1462.33
ORD-202409-1387,C0085,Pending,Europe,2024-09-07,15152.86,64,2361.14
ORD-202409-1388,C0142,Completed,Asia,2024-09-14,8857,107,0
ORD-202409-1389,C0244,Completed,North America,2024-09-21,1439,39,0
ORD-202409-1390,C0043,Completed,LATAM,2024-09-09,2963,113,0
ORD-202409-1391,C0127,Completed,LATAM,2024-09-19,4732.55,90,757.45
ORD-202409-1392,C0231,Completed,LATAM,2024-09-01,536,86,0
ORD-202409-1393,C0410,Completed,Asia,2024-09-22,1007,57,0
ORD-202409-1394,C0272,Completed,North America,2024-09-14,5062,62,0
ORD-202409-1395,C0447,Completed,LATAM,2024-09-16,7945.29,77,1131.71
ORD-202409-1396,C0096,Completed,North America,2024-09-15,11640.23,28,1837.77
ORD-202409-1397,C0472,Completed,North America,2024-09-26,5491.81,103,411.19
ORD-202409-1398,C0026,Completed,Asia,2024-09-19,1743,43,0
ORD-202409-1399,C0117,Completed,Europe,2024-09-18,674,24,0
ORD-202410-1400,C0167,Completed,LATAM,2024-10-20,3182.89,18,135.11
ORD-202410-1401,C0053,Completed,Europe,2024-10-04,9654,104,0
ORD-202410-1402,C0067,Completed,LATAM,2024-10-22,3459.02,89,529.98
ORD-202410-1403,C0386,Completed,Asia,2024-10-18,6493,93,0
ORD-202410-1404,C0466,Completed,Asia,2024-10-14,6678.69,110,231.31
ORD-202410-1405,C0183,Pending,LATAM,2024-10-16,13936.72,46,109.28
ORD-202410-1406,C0334,Completed,Asia,2024-10-12,8644,44,0
ORD-202410-1407,C0323,Pending,LATAM,2024-10-12,8131.69,61,1379.31
ORD-202410-1408,C0354,Cancelled,Asia,2024-10-02,8022.83,59,736.17
ORD-202410-1409,C0181,Completed,Europe,2024-10-24,8102,102,0
ORD-202410-1410,C0382,Completed,Asia,2024-10-01,19506.59,16,759.41
ORD-202410-1411,C0113,Completed,Europe,2024-10-28,5384.07,76,41.93
ORD-202410-1412,C0364,Completed,North America,2024-10-06,195.06,63,17.94
ORD-202410-1413,C0277,Completed,Europe,2024-10-03,2023,23,0
ORD-202410-1414,C0035,Completed,LATAM,2024-10-06,869,37,68
ORD-202410-1415,C0154,Completed,Asia,2024-10-12,11854.37,56,101.63
ORD-202410-1416,C0259,Cancelled,LATAM,2024-10-21,12057.98,85,27.02
ORD-202410-1417,C0248,Completed,North America,2024-10-23,8541.21,84,1442.79
ORD-202410-1418,C0124,Completed,North America,2024-10-19,8611,111,0
ORD-202410-1419,C0345,Completed,Europe,2024-10-03,3961,61,0
ORD-202410-1420,C0387,Completed,LATAM,2024-10-16,9320.05,104,533.95
ORD-202410-1421,C0283,Completed,LATAM,2024-10-24,4802.27,95,542.73
ORD-202410-1422,C0346,Completed,Asia,2024-10-23,18620,20,0
ORD-202410-1423,C0318,Completed,Asia,2024-10-16,15054,54,0
ORD-202410-1424,C0305,Pending,Europe,2024-10-15,7079,79,0
ORD-202410-1425,C0375,Completed,LATAM,2024-10-06,17633.91,111,2127.09
ORD-202410-1426,C0197,Completed,Europe,2024-10-05,6732.23,20,787.77
ORD-202410-1427,C0492,Completed,North America,2024-10-04,11386,86,0
ORD-202410-1428,C0488,Completed,North America,2024-10-12,832,32,0
ORD-202410-1429,C0244,Completed,North America,2024-10-28,8975.47,95,319.53
ORD-202410-1430,C0432,Pending,North America,2024-10-13,2750,100,0
ORD-202410-1431,C0496,Pending,North America,2024-10-14,3435.7,20,534.3
ORD-202410-1432,C0259,Completed,LATAM,2024-10-11,7025.39,15,289.61
ORD-202410-1433,C0297,Completed,Europe,2024-10-27,13770.74,83,1662.26
ORD-202410-1434,C0237,Completed,Europe,2024-10-24,908.57,88,79.43
ORD-202410-1435,C0262,Completed,Asia,2024-10-18,405.76,114,8.24
ORD-202410-1436,C0330,Completed,Asia,2024-10-04,5479,79,0
ORD-202410-1437,C0185,Cancelled,Europe,2024-10-28,512,112,0
ORD-202410-1438,C0393,Completed,Europe,2024-10-02,10944.85,69,1324.15
ORD-202410-1439,C0359,Completed,LATAM,2024-10-23,6843.67,22,78.33
ORD-202410-1440,C0178,Completed,Asia,2024-10-28,6014,114,0
ORD-202410-1441,C0432,Pending,North America,2024-10-14,4734.42,96,761.58
ORD-202411-1442,C0024,Completed,North America,2024-11-07,1414.88,86,121.12
ORD-202411-1443,C0302,Completed,Asia,2024-11-02,591.64,97,5.36
ORD-202411-1444,C0082,Completed,Asia,2024-11-04,2251,51,0
ORD-202411-1445,C0045,Completed,Europe,2024-11-02,7289,89,0
ORD-202411-1446,C0330,Completed,Asia,2024-11-07,3474.83,35,310.17
ORD-202411-1447,C0191,Completed,LATAM,2024-11-23,3679,79,0
